MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,Foundation,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,PoolArea,SaleCondition,SalePrice
80,RL,10970,Pave,IR1,Low,AllPub,CollgCr,SLvl,6,6,1978,1978,Gable,CompShg,TA,CBlock,940,GasA,TA,Y,SBrkr,1026,0,3,1,0,Normal,147000
60,RL,8125,Pave,Reg,Lvl,AllPub,Gilbert,2Story,6,5,1994,1995,Gable,CompShg,TA,PConc,702,GasA,Gd,Y,SBrkr,702,779,3,1,0,Normal,174000
20,RL,10400,Pave,Reg,Lvl,AllPub,NWAmes,1Story,7,5,1976,1976,Gable,CompShg,TA,CBlock,1090,GasA,TA,Y,SBrkr,1370,0,3,1,0,Family,152000
60,RL,11029,Pave,IR1,Lvl,AllPub,NWAmes,2Story,6,7,1968,1984,Gable,CompShg,TA,CBlock,1054,GasA,TA,Y,SBrkr,1512,1142,4,1,0,Normal,250000
50,RL,7642,Pave,Reg,Lvl,AllPub,Crawfor,1.5Fin,7,8,1918,1998,Gable,CompShg,Gd,BrkTil,912,GasA,Gd,Y,SBrkr,912,514,3,1,0,Normal,189950
190,RL,11625,Pave,Reg,Lvl,AllPub,Sawyer,1Story,5,4,1965,1965,Hip,CompShg,TA,PConc,1039,GasA,Ex,Y,SBrkr,1039,0,3,1,0,Normal,131500
20,RL,9672,Pave,Reg,Lvl,AllPub,SawyerW,1Story,6,5,1984,1985,Hip,CompShg,TA,PConc,1040,GasA,TA,Y,SBrkr,1097,0,3,1,0,Normal,152000
20,RL,7931,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,5,1959,1959,Hip,CompShg,TA,CBlock,1148,GasA,TA,Y,SBrkr,1148,0,3,1,0,Normal,132500
20,FV,8640,Pave,Reg,Lvl,AllPub,Somerst,1Story,7,5,2007,2008,Gable,CompShg,Gd,PConc,1372,GasA,Ex,Y,SBrkr,1372,0,3,1,0,Partial,250580
20,RL,8750,Pave,IR1,Lvl,AllPub,NAmes,1Story,5,6,1970,1970,Gable,CompShg,TA,CBlock,1002,GasA,TA,Y,SBrkr,1002,0,3,1,0,Normal,148500
20,RL,10656,Pave,IR1,HLS,AllPub,Timber,1Story,8,5,2006,2007,Gable,CompShg,Gd,PConc,1638,GasA,Ex,Y,SBrkr,1646,0,3,1,0,Partial,248900
20,RL,6970,Pave,Reg,Lvl,AllPub,Sawyer,1Story,4,5,1961,1961,Gable,CompShg,TA,CBlock,1040,GasA,TA,Y,SBrkr,1120,0,3,1,0,Normal,129000
60,RL,14762,Pave,IR2,Lvl,AllPub,Gilbert,2Story,5,6,1948,1950,Gable,CompShg,TA,Slab,0,GasA,Gd,Y,SBrkr,1547,720,2,1,0,Normal,169000
60,RL,9938,Pave,Reg,Lvl,AllPub,SawyerW,2Story,7,5,1993,1994,Gable,CompShg,Gd,PConc,1050,GasA,Ex,Y,SBrkr,1062,887,3,1,0,Normal,236000
20,RL,6600,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,5,1962,1962,Hip,CompShg,TA,CBlock,894,GasA,Gd,N,SBrkr,894,0,2,1,0,Normal,109500
60,RL,8750,Pave,Reg,Lvl,AllPub,CollgCr,2Story,6,5,1998,1998,Gable,CompShg,TA,PConc,804,GasA,Ex,Y,SBrkr,804,878,3,1,0,Normal,200500
20,RL,8892,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,7,1953,1996,Gable,CompShg,Gd,Stone,105,GasA,Gd,Y,SBrkr,910,0,3,1,0,Normal,116000
40,RL,12144,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,7,1949,1950,Gable,CompShg,Gd,CBlock,832,GasA,Gd,Y,SBrkr,1036,0,3,1,0,Normal,133000
50,RM,5720,Pave,Reg,Lvl,AllPub,OldTown,1.5Fin,5,6,1941,1950,Gable,CompShg,TA,CBlock,676,GasA,Ex,Y,SBrkr,676,455,3,1,0,Abnorml,66500
60,FV,9000,Pave,Reg,Lvl,AllPub,Somerst,2Story,8,5,2007,2007,Gable,CompShg,Gd,PConc,1184,GasA,Ex,Y,SBrkr,1184,1426,4,1,0,Partial,303477
20,RL,25286,Pave,Reg,HLS,AllPub,Mitchel,1Story,4,5,1963,1963,Gable,CompShg,TA,PConc,1064,GasA,Gd,Y,SBrkr,1040,0,3,1,0,Normal,132250
60,RL,8834,Pave,Reg,Lvl,AllPub,NridgHt,2Story,9,5,2004,2005,Hip,CompShg,Gd,PConc,1462,GasA,Ex,Y,SBrkr,1462,762,4,1,0,Normal,350000
85,RL,11782,Pave,IR1,Lvl,AllPub,Sawyer,SFoyer,5,7,1961,1995,Gable,CompShg,TA,CBlock,1109,GasA,TA,Y,SBrkr,1155,0,3,1,0,Normal,148000
20,RL,7000,Pave,IR1,Lvl,AllPub,CollgCr,1Story,5,8,1978,2005,Gable,CompShg,Gd,CBlock,864,GasA,Ex,Y,SBrkr,864,0,3,1,0,Normal,136500
20,RL,7024,Pave,Reg,Lvl,AllPub,Edwards,1Story,5,5,2005,2006,Gable,CompShg,TA,PConc,1090,GasA,Gd,Y,SBrkr,1090,0,2,1,0,Normal,157000
50,RL,13758,Pave,IR1,Lvl,AllPub,Timber,1.5Fin,7,5,1990,1991,Gable,CompShg,Gd,CBlock,1156,GasA,Ex,Y,SBrkr,1187,530,3,1,0,Normal,187500
60,RL,9636,Pave,IR1,Lvl,AllPub,Gilbert,2Story,6,5,1992,1993,Gable,CompShg,TA,PConc,808,GasA,Gd,Y,SBrkr,808,785,3,1,0,Normal,178000
75,RL,6204,Pave,Reg,Bnk,AllPub,SWISU,2.5Fin,4,5,1912,1950,Gable,CompShg,Gd,PConc,795,GasA,TA,N,SBrkr,954,795,5,1,0,Normal,118500
20,RL,7150,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,5,1967,1967,Gable,CompShg,TA,CBlock,892,GasA,TA,Y,SBrkr,892,0,3,1,0,Normal,100000
120,FV,5119,Pave,IR1,Lvl,AllPub,Somerst,1Story,9,5,1999,2000,Gable,CompShg,Gd,PConc,1698,GasA,Ex,Y,SBrkr,1709,0,2,1,0,Abnorml,328900
90,RL,8393,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,5,1959,2005,Gable,CompShg,TA,CBlock,1626,GasA,Ex,Y,SBrkr,1712,0,4,2,0,Family,145000
50,RL,16466,Pave,IR1,Lvl,AllPub,Edwards,1.5Fin,5,7,1955,1955,Gable,CompShg,TA,PConc,816,GasA,TA,Y,SBrkr,872,521,3,1,0,Normal,135500
20,RL,15865,Pave,IR1,Lvl,AllPub,NAmes,1Story,8,6,1970,1970,Flat,Tar&Grv,Gd,PConc,2217,GasA,Ex,Y,SBrkr,2217,0,4,1,0,Normal,268000
20,RL,12160,Pave,Reg,Lvl,AllPub,NAmes,1Story,6,4,1953,1953,Hip,CompShg,TA,CBlock,1505,GasA,Ex,Y,SBrkr,1505,0,2,1,0,Normal,149500
50,RL,8064,Pave,Reg,Lvl,AllPub,NAmes,1.5Fin,5,7,1949,2006,Gable,CompShg,TA,CBlock,672,GasA,Ex,Y,SBrkr,672,252,3,1,0,Normal,122900
60,RL,11184,Pave,Reg,Lvl,AllPub,Sawyer,2Story,6,5,1978,1978,Hip,CompShg,TA,CBlock,918,GasA,Gd,Y,SBrkr,918,765,3,1,0,Normal,172500
20,RL,8414,Pave,Reg,Lvl,AllPub,Sawyer,1Story,6,8,1963,2003,Hip,CompShg,TA,CBlock,1059,GasA,TA,Y,SBrkr,1068,0,3,1,0,Normal,154500
20,RL,13284,Pave,Reg,Lvl,AllPub,Sawyer,1Story,5,5,1954,1954,Gable,CompShg,TA,PConc,1383,GasA,TA,Y,SBrkr,1383,0,3,1,0,Normal,165000
90,RL,7018,Pave,Reg,Bnk,AllPub,SawyerW,1Story,5,5,1979,1979,Gable,CompShg,TA,Slab,0,GasA,TA,Y,SBrkr,1535,0,4,2,0,Alloca,118858
60,RL,7056,Pave,Reg,Lvl,AllPub,NAmes,2Story,6,5,1963,1963,Hip,CompShg,TA,CBlock,780,GasA,TA,Y,SBrkr,983,813,4,1,0,Normal,140000
30,RM,8765,Pave,Reg,Lvl,AllPub,IDOTRR,1Story,4,6,1936,1950,Gable,CompShg,TA,BrkTil,951,GasA,Ex,N,SBrkr,951,0,2,1,0,Abnorml,106500
90,RL,7018,Pave,Reg,Lvl,AllPub,SawyerW,2Story,5,5,1979,1979,Gable,CompShg,TA,Slab,0,GasA,TA,Y,SBrkr,1120,1120,6,2,0,Alloca,142953
20,RL,12919,Pave,IR1,Lvl,AllPub,NridgHt,1Story,9,5,2009,2010,Hip,CompShg,Ex,PConc,2330,GasA,Ex,Y,SBrkr,2364,0,2,1,0,Partial,611657
20,RL,6993,Pave,Reg,Lvl,AllPub,Sawyer,1Story,5,7,1961,1994,Gable,CompShg,TA,CBlock,912,GasA,TA,Y,SBrkr,1236,0,3,1,0,Normal,135000
20,RL,7340,Pave,IR1,Lvl,AllPub,NAmes,1Story,4,6,1971,1971,Gable,CompShg,TA,CBlock,858,GasA,TA,Y,SBrkr,858,0,2,1,0,Normal,110000
20,RL,8712,Pave,IR1,Lvl,AllPub,NAmes,1Story,5,7,1957,2000,Hip,CompShg,TA,CBlock,992,GasA,TA,Y,SBrkr,1306,0,2,1,0,Normal,153000
60,RL,7875,Pave,Reg,Lvl,AllPub,Gilbert,2Story,7,5,2003,2003,Gable,CompShg,Gd,PConc,783,GasA,Ex,Y,SBrkr,807,702,3,1,0,Normal,180000
20,RL,14859,Pave,IR1,HLS,AllPub,Gilbert,1Story,7,5,2006,2006,Hip,CompShg,Gd,PConc,1670,GasA,Ex,Y,SBrkr,1670,0,3,1,0,Partial,240000
20,RL,6173,Pave,IR1,Lvl,AllPub,Sawyer,1Story,5,6,1967,1967,Gable,CompShg,TA,CBlock,876,GasA,TA,Y,SBrkr,902,0,3,1,0,Normal,125500
20,RL,9920,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,5,1954,1954,Gable,CompShg,TA,CBlock,1056,GasA,TA,Y,SBrkr,1063,0,3,1,0,Normal,128000
20,RL,13501,Pave,IR1,Lvl,AllPub,Somerst,1Story,8,5,2006,2006,Gable,CompShg,Gd,PConc,1623,GasA,Ex,Y,SBrkr,1636,0,3,1,0,Normal,255000
50,RL,11500,Pave,IR1,Lvl,AllPub,Crawfor,1.5Fin,7,7,1936,1987,Gable,CompShg,Gd,CBlock,1017,GasA,Gd,Y,SBrkr,1020,1037,3,1,0,Normal,250000
20,RL,8885,Pave,IR1,Low,AllPub,Mitchel,1Story,5,5,1983,1983,Gable,CompShg,TA,CBlock,864,GasA,TA,Y,SBrkr,902,0,2,1,0,Normal,131000
60,RL,12589,Pave,IR2,Lvl,AllPub,Gilbert,2Story,6,5,2005,2005,Gable,CompShg,Gd,PConc,742,GasA,Ex,Y,SBrkr,742,742,3,1,0,Normal,174000
90,RL,11600,Pave,Reg,Lvl,AllPub,NAmes,2Story,5,5,1960,1960,Gable,CompShg,TA,CBlock,1105,GasA,TA,Y,FuseA,1105,1169,5,2,0,Normal,154300
20,RL,9286,Pave,IR1,Lvl,AllPub,CollgCr,1Story,5,7,1977,1989,Gable,CompShg,TA,CBlock,1268,GasA,TA,Y,SBrkr,1268,0,3,1,0,Normal,143500
30,RM,6120,Pave,Reg,Lvl,AllPub,BrkSide,1Story,5,7,1925,1950,Gable,CompShg,TA,BrkTil,768,GasA,TA,N,SBrkr,1015,0,3,1,0,Abnorml,88000
90,RH,6270,Pave,Reg,HLS,AllPub,Crawfor,2Story,5,6,1949,1950,Gable,CompShg,TA,CBlock,1001,GasA,TA,N,FuseA,1001,1001,4,2,0,Normal,145000
160,FV,3000,Pave,Reg,Lvl,AllPub,Somerst,2Story,6,5,2009,2009,Gable,CompShg,Gd,PConc,612,GasA,Ex,Y,SBrkr,612,612,2,1,0,Partial,173733
160,RM,2001,Pave,Reg,Lvl,AllPub,MeadowV,2Story,4,5,1970,1970,Gable,CompShg,TA,CBlock,546,GasA,Fa,Y,SBrkr,546,546,3,1,0,Normal,75000
20,C (all),9000,Pave,Reg,Lvl,AllPub,IDOTRR,1Story,2,3,1949,1950,Gable,CompShg,TA,CBlock,480,GasA,TA,N,FuseA,480,0,1,1,0,Abnorml,35311
20,RL,17140,Pave,Reg,Lvl,AllPub,Edwards,1Story,4,6,1956,1956,Gable,CompShg,TA,CBlock,1134,GasA,Ex,Y,FuseA,1229,0,3,1,0,Normal,135000
60,RL,13125,Pave,IR1,Lvl,AllPub,SawyerW,2Story,7,5,1991,1991,Gable,CompShg,Gd,PConc,1104,GasA,Ex,Y,SBrkr,912,1215,4,1,0,Normal,238000
20,RL,11029,Pave,IR1,Lvl,AllPub,NAmes,1Story,6,8,1958,2002,Hip,CompShg,Ex,CBlock,1184,GasA,Ex,Y,SBrkr,1414,0,3,1,0,Normal,176500
60,RL,8462,Pave,IR1,Lvl,AllPub,SawyerW,2Story,6,5,1994,1994,Gable,CompShg,Gd,PConc,928,GasA,Ex,Y,SBrkr,936,785,3,1,0,Normal,201000
90,RL,8777,Pave,Reg,Lvl,AllPub,Edwards,1.5Fin,5,7,1900,2003,Gable,CompShg,TA,CBlock,1272,GasA,Gd,Y,SBrkr,1272,928,4,2,0,Normal,145900
20,RL,10237,Pave,Reg,Lvl,AllPub,Gilbert,1Story,6,5,2005,2006,Gable,CompShg,Gd,PConc,1316,GasA,Ex,Y,SBrkr,1316,0,3,1,0,Partial,169990
120,RL,8012,Pave,Reg,Lvl,AllPub,SawyerW,1Story,6,5,1993,1994,Gable,CompShg,Gd,PConc,1604,GasA,Ex,Y,SBrkr,1617,0,2,1,0,Normal,193000
20,RL,10240,Pave,Reg,Lvl,AllPub,NWAmes,1Story,6,6,1980,1980,Gable,CompShg,TA,CBlock,1686,GasA,TA,Y,SBrkr,1686,0,3,1,0,Normal,207500
20,RL,15611,Pave,IR1,Lvl,AllPub,NWAmes,1Story,5,6,1977,1977,Gable,CompShg,TA,PConc,1126,GasA,TA,Y,SBrkr,1126,0,3,1,0,Abnorml,175000
60,RL,11999,Pave,Reg,Lvl,AllPub,NridgHt,2Story,8,5,2003,2004,Hip,CompShg,Gd,PConc,1181,GasA,Ex,Y,SBrkr,1234,1140,4,1,0,Normal,285000
60,RL,9900,Pave,Reg,Lvl,AllPub,NWAmes,2Story,7,5,1968,1968,Gable,CompShg,TA,CBlock,832,GasA,Gd,Y,SBrkr,1098,880,4,1,0,Normal,176000
20,RL,11838,Pave,Reg,Lvl,AllPub,CollgCr,1Story,8,5,2001,2001,Hip,CompShg,Gd,PConc,1753,GasA,Ex,Y,SBrkr,1788,0,3,1,0,Normal,236500
60,RL,13006,Pave,IR1,Lvl,AllPub,Gilbert,2Story,7,5,1997,1997,Gable,CompShg,TA,PConc,964,GasA,Gd,Y,SBrkr,993,1243,4,1,0,Normal,222000
20,RL,8925,Pave,IR1,HLS,AllPub,Timber,1Story,8,5,2007,2007,Gable,CompShg,Gd,PConc,1466,GasA,Ex,Y,SBrkr,1466,0,3,1,0,Normal,201000
20,RL,9100,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,6,1965,1965,Gable,CompShg,TA,CBlock,925,GasA,Ex,Y,SBrkr,925,0,2,1,0,Normal,117500
20,RL,11670,Pave,IR1,Lvl,AllPub,Somerst,1Story,9,5,2006,2006,Hip,CompShg,Ex,PConc,1905,GasA,Ex,Y,SBrkr,1905,0,3,1,0,Normal,320000
20,RL,8487,Pave,Reg,Lvl,AllPub,CollgCr,1Story,7,5,2004,2004,Gable,CompShg,Gd,PConc,1500,GasA,Ex,Y,SBrkr,1500,0,3,1,0,Normal,190000
20,RL,27650,Pave,IR2,HLS,AllPub,NAmes,1Story,7,7,1960,2007,Flat,Tar&Grv,TA,CBlock,585,GasA,Ex,Y,SBrkr,2069,0,4,1,0,Normal,242000
30,RL,5825,Pave,IR1,Lvl,AllPub,BrkSide,1Story,4,5,1926,1953,Gable,CompShg,TA,PConc,600,GasA,Gd,Y,SBrkr,747,0,1,1,0,Normal,79900
20,RL,10083,Pave,Reg,Lvl,AllPub,SawyerW,1Story,7,5,2003,2003,Gable,CompShg,Gd,PConc,1176,GasA,Ex,Y,SBrkr,1200,0,2,1,0,Normal,184900
60,RL,9675,Pave,Reg,Lvl,AllPub,Somerst,2Story,7,5,2005,2005,Gable,CompShg,Gd,PConc,1113,GasA,Ex,Y,SBrkr,1113,858,3,1,0,Normal,253000
60,RL,8760,Pave,Reg,Lvl,AllPub,CollgCr,2Story,7,5,2006,2006,Gable,CompShg,Gd,PConc,1391,GasA,Ex,Y,SBrkr,1391,571,3,1,0,Partial,239799
70,RL,24090,Pave,Reg,Lvl,AllPub,ClearCr,2Story,7,7,1940,1950,Gable,CompShg,TA,CBlock,1032,GasA,Ex,Y,SBrkr,1207,1196,4,1,0,Normal,244400
90,RL,12640,Pave,IR1,Lvl,AllPub,Mitchel,1Story,6,5,1976,1976,Gable,CompShg,TA,CBlock,1728,GasA,TA,Y,SBrkr,1728,0,4,2,0,Normal,150900
60,RL,8755,Pave,IR1,Lvl,AllPub,Gilbert,2Story,7,5,1999,1999,Gable,CompShg,Gd,PConc,992,GasA,Ex,Y,SBrkr,1022,1038,3,1,0,Normal,214000
90,RL,7711,Pave,IR1,Lvl,AllPub,Edwards,1Story,4,3,1977,1977,Gable,CompShg,TA,PConc,1440,GasA,TA,Y,SBrkr,1440,0,4,2,0,Abnorml,150000
90,RL,25000,Pave,Reg,Low,AllPub,Mitchel,1Story,5,4,1967,1967,Gable,CompShg,TA,CBlock,1632,GasA,TA,Y,SBrkr,1632,0,4,2,0,Normal,143000
20,RL,14375,Pave,IR1,Lvl,NoSeWa,Timber,SLvl,6,6,1958,1958,Gable,CompShg,TA,CBlock,819,GasA,Gd,Y,FuseA,1344,0,3,1,0,Abnorml,137500
50,RM,8820,Pave,Reg,Lvl,AllPub,OldTown,1.5Fin,5,6,1890,1996,Hip,CompShg,TA,BrkTil,1088,GasA,TA,Y,SBrkr,1188,561,2,1,0,Normal,124900
80,RL,8163,Pave,Reg,Lvl,AllPub,NAmes,SLvl,5,6,1959,1959,Gable,CompShg,TA,CBlock,1144,GasA,TA,Y,SBrkr,1144,0,3,1,0,Normal,143000
20,RL,14536,Pave,Reg,Lvl,AllPub,Timber,1Story,8,5,2002,2003,Hip,CompShg,Gd,PConc,1616,GasA,Ex,Y,SBrkr,1629,0,3,1,0,Normal,270000
60,RL,14006,Pave,IR1,Lvl,AllPub,CollgCr,2Story,7,5,2002,2002,Gable,CompShg,Gd,PConc,936,GasA,Ex,Y,SBrkr,936,840,3,1,0,Normal,192500
20,RL,9360,Pave,Reg,Lvl,AllPub,NWAmes,1Story,6,7,1972,2006,Hip,CompShg,TA,CBlock,1161,GasA,TA,Y,SBrkr,1381,0,3,1,0,Normal,197500
20,RL,7200,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,8,1950,2002,Gable,CompShg,TA,CBlock,864,GasA,Gd,Y,SBrkr,864,0,3,1,0,Normal,129000
20,RH,7800,Pave,Reg,Lvl,AllPub,SawyerW,1Story,5,5,1965,1965,Gable,CompShg,TA,CBlock,828,GasA,Gd,Y,SBrkr,965,0,3,1,0,Abnorml,119900
85,RL,7200,Pave,Reg,Lvl,AllPub,CollgCr,SFoyer,5,8,1972,2003,Gable,CompShg,TA,CBlock,768,GasA,Gd,Y,SBrkr,768,0,2,1,0,Normal,133900
60,RL,11075,Pave,IR1,Lvl,AllPub,Mitchel,2Story,5,4,1969,1969,Gable,CompShg,TA,CBlock,784,GasA,Ex,Y,SBrkr,1168,800,4,1,0,Normal,172000
90,RL,9400,Pave,IR1,Lvl,AllPub,Edwards,SFoyer,6,5,1975,1975,Flat,Tar&Grv,TA,CBlock,945,GasA,TA,Y,SBrkr,980,0,4,0,0,AdjLand,127500
90,RH,7136,Pave,IR1,HLS,AllPub,Crawfor,2Story,6,6,1946,1950,Gable,CompShg,TA,CBlock,979,GasA,TA,N,FuseF,979,979,4,2,0,Normal,145000
160,RM,1300,Pave,Reg,Lvl,AllPub,Blueste,2Story,6,6,1980,1980,Gable,CompShg,TA,CBlock,561,GasA,TA,Y,SBrkr,561,668,2,1,0,Normal,124000
20,RL,7420,Pave,Reg,Lvl,AllPub,Sawyer,1Story,5,5,1962,1962,Hip,CompShg,TA,CBlock,1057,GasA,TA,Y,SBrkr,1057,0,3,1,0,Normal,132000
20,RL,8450,Pave,Reg,Lvl,AllPub,CollgCr,1Story,7,5,2003,2003,Gable,CompShg,Gd,PConc,1337,GasA,Ex,Y,SBrkr,1337,0,3,1,0,Normal,185000
160,FV,2572,Pave,Reg,Lvl,AllPub,Somerst,2Story,7,5,1999,1999,Hip,CompShg,Gd,PConc,696,GasA,Ex,Y,SBrkr,696,720,3,1,0,Normal,155000
20,RL,7207,Pave,IR1,Lvl,AllPub,BrkSide,1Story,5,7,1958,2008,Gable,CompShg,TA,CBlock,858,GasA,Gd,Y,SBrkr,858,0,2,1,0,Normal,116500
60,RL,12227,Pave,IR1,Lvl,AllPub,NWAmes,2Story,6,7,1977,1995,Gable,CompShg,TA,CBlock,1330,GasA,TA,Y,SBrkr,1542,1330,4,1,0,Normal,272000
160,RL,2308,Pave,Reg,Lvl,AllPub,NPkVill,2Story,6,6,1976,1976,Gable,CompShg,TA,CBlock,804,GasA,TA,Y,SBrkr,804,744,3,1,0,Normal,155000
20,RL,11923,Pave,IR1,Lvl,AllPub,CollgCr,1Story,9,5,2007,2007,Gable,CompShg,Gd,PConc,1800,GasA,Ex,Y,SBrkr,1800,0,2,1,0,Normal,239000
60,RL,11316,Pave,Reg,Lvl,AllPub,Timber,2Story,7,5,2002,2003,Gable,CompShg,Gd,PConc,817,GasA,Ex,Y,SBrkr,824,1070,4,1,0,Normal,214900
60,RL,10237,Pave,Reg,Lvl,AllPub,Gilbert,2Story,6,5,2005,2007,Gable,CompShg,Gd,PConc,783,GasA,Ex,Y,SBrkr,783,701,3,1,0,Partial,178900
50,RL,9600,Pave,IR1,HLS,AllPub,Crawfor,1.5Fin,5,7,1940,1950,Gable,CompShg,Gd,BrkTil,728,GasA,Ex,Y,SBrkr,976,332,2,1,0,Normal,160000
20,RL,7390,Pave,IR1,Lvl,AllPub,NAmes,1Story,5,7,1955,1955,Hip,CompShg,TA,CBlock,1098,GasA,TA,Y,SBrkr,1098,0,3,1,0,Normal,135000
50,RM,5925,Pave,Reg,Lvl,AllPub,OldTown,1.5Fin,3,6,1910,1950,Gable,CompShg,TA,BrkTil,600,Grav,Fa,N,SBrkr,600,368,2,1,0,Abnorml,37900
190,RL,10382,Pave,Reg,Lvl,AllPub,NAmes,SLvl,6,5,1958,1958,Hip,CompShg,TA,CBlock,588,GasA,TA,Y,SBrkr,1095,0,2,1,0,Normal,140000
50,RL,10800,Pave,Reg,Lvl,AllPub,NAmes,1.5Fin,4,4,1949,1950,Gable,CompShg,TA,CBlock,720,GasA,TA,N,FuseA,720,472,4,1,0,Abnorml,135000
160,RL,2268,Pave,Reg,Lvl,AllPub,NridgHt,2Story,7,5,2003,2004,Gable,CompShg,Gd,PConc,764,GasA,Ex,Y,SBrkr,764,862,2,1,0,Normal,173000
120,RL,7892,Pave,Reg,Lvl,AllPub,SawyerW,1Story,6,5,1979,1979,Gable,CompShg,TA,CBlock,918,GasA,TA,Y,SBrkr,918,0,2,1,0,Normal,99500
20,FV,11639,Pave,Reg,Lvl,AllPub,Somerst,1Story,7,5,2007,2008,Gable,CompShg,Gd,PConc,1428,GasA,Ex,Y,SBrkr,1428,0,3,1,0,Partial,182000
70,RL,11414,Pave,IR1,Lvl,AllPub,BrkSide,2Story,7,8,1910,1993,Gable,CompShg,TA,BrkTil,728,GasA,TA,N,SBrkr,1136,883,3,1,0,Normal,167500
160,FV,2651,Pave,Reg,Lvl,AllPub,Somerst,2Story,7,5,2000,2000,Gable,CompShg,Gd,PConc,673,GasA,Ex,Y,SBrkr,673,709,3,1,0,Normal,165000
30,RL,5900,Pave,IR1,Bnk,AllPub,BrkSide,1Story,4,7,1923,1958,Gable,CompShg,TA,PConc,440,GasA,TA,Y,FuseA,869,0,2,1,0,Normal,85500
120,FV,4274,Pave,IR1,Lvl,AllPub,Somerst,1Story,7,5,2006,2007,Gable,CompShg,Gd,PConc,1241,GasA,Ex,Y,SBrkr,1241,0,1,1,0,Partial,199900
20,RL,9450,Pave,Reg,Bnk,AllPub,Edwards,1Story,4,5,1954,1954,Gable,CompShg,TA,CBlock,894,GasA,Ex,Y,SBrkr,894,0,3,1,0,Abnorml,110000
20,RL,8816,Pave,Reg,Lvl,AllPub,Sawyer,1Story,5,6,1963,1963,Gable,CompShg,TA,PConc,1121,GasA,TA,Y,SBrkr,1121,0,3,1,0,Normal,139000
85,RL,12122,Pave,IR1,Lvl,AllPub,NAmes,SFoyer,7,9,1961,2007,Gable,CompShg,Ex,CBlock,944,GasA,Gd,Y,SBrkr,999,0,3,1,0,Normal,178400
60,RL,12203,Pave,IR1,Lvl,AllPub,NoRidge,2Story,8,5,1998,1999,Hip,CompShg,Gd,PConc,1225,GasA,Ex,Y,SBrkr,1276,1336,4,1,0,Normal,336000
20,RL,3182,Pave,Reg,Lvl,AllPub,Blmngtn,1Story,7,5,2007,2007,Gable,CompShg,Gd,PConc,1266,GasA,Ex,Y,SBrkr,1266,0,2,1,0,Normal,159895
60,RL,11250,Pave,Reg,Lvl,AllPub,CollgCr,2Story,8,5,2002,2002,Gable,CompShg,Gd,PConc,1128,GasA,Ex,Y,SBrkr,1149,1141,4,1,0,Normal,255900
90,RL,10125,Pave,Reg,Lvl,AllPub,Mitchel,1.5Fin,5,5,1977,1977,Gable,CompShg,TA,CBlock,0,GasA,TA,Y,SBrkr,1302,432,4,2,0,Normal,126000
190,RL,10880,Pave,Reg,Lvl,AllPub,Edwards,1Story,5,5,1950,1950,Gable,CompShg,TA,CBlock,1164,GasW,TA,N,SBrkr,1164,0,3,1,0,Normal,125000
50,RM,5310,Pave,Reg,Lvl,AllPub,OldTown,1.5Fin,6,8,1910,2003,Hip,CompShg,TA,CBlock,485,GasA,Gd,Y,SBrkr,1001,634,2,1,0,Normal,117000
20,RL,10159,Pave,IR1,Lvl,AllPub,NridgHt,1Story,9,5,2009,2010,Hip,CompShg,Ex,PConc,1930,GasA,Ex,Y,SBrkr,1940,0,3,1,0,Partial,395192
60,RL,12046,Pave,IR1,Lvl,AllPub,NWAmes,2Story,6,6,1976,1976,Gable,CompShg,TA,CBlock,848,GasA,TA,Y,SBrkr,1118,912,4,1,0,Normal,195000
60,FV,8125,Pave,Reg,Lvl,AllPub,Somerst,2Story,7,5,2006,2006,Gable,CompShg,Gd,PConc,770,GasA,Ex,Y,SBrkr,778,798,3,1,0,Partial,197000
60,RL,9452,Pave,Reg,Lvl,AllPub,NoRidge,2Story,8,5,1997,1998,Gable,CompShg,Gd,PConc,1396,GasA,Ex,Y,SBrkr,1407,985,3,1,0,Normal,348000
70,RM,17671,Pave,Reg,Lvl,AllPub,OldTown,2Story,8,9,1882,1986,Gable,CompShg,Gd,BrkTil,916,GasA,Gd,Y,SBrkr,916,826,4,1,0,Normal,168000
60,RL,9760,Pave,Reg,Lvl,AllPub,NAmes,2Story,6,8,1964,1993,Hip,CompShg,TA,CBlock,822,GasA,Gd,Y,SBrkr,1020,831,3,1,0,Normal,187000
60,RL,8846,Pave,Reg,Lvl,AllPub,CollgCr,2Story,6,5,2005,2006,Gable,CompShg,TA,PConc,750,GasA,Ex,Y,SBrkr,750,750,3,1,0,Partial,173900
